OFTIC,TICKER,CUSIP,CNAME,PENDS,MEASURE,PDICITY,ANNDATS,VALUE
BDX,BDX,07588710,BD,20210331,EPS,QTR,20210506,3.19
BDX,BDX,07588710,BD,20211231,EPS,QTR,20220203,3.64
BDX,BDX,07588710,BD,20220630,EPS,QTR,20220804,2.66
BDX,BDX,07588710,BD,20181231,EPS,QTR,20190205,2.7
BDX,BDX,07588710,BD,20191231,EPS,QTR,20200206,2.65
BDX,BDX,07588710,BD,20180630,EPS,QTR,20180802,2.91
BDX,BDX,07588710,BD,20210930,EPS,QTR,20211104,2.59
BDX,BDX,07588710,BD,20200930,EPS,QTR,20201105,2.79
BDX,BDX,07588710,BD,20190930,EPS,QTR,20191105,3.31
BDX,BDX,07588710,BD,20180930,EPS,QTR,20181106,2.93
BDX,BDX,07588710,BD,20171231,EPS,QTR,20180206,2.48
BDX,BDX,07588710,BD,20200630,EPS,QTR,20200806,2.2
BEAT,BEAT,09067210,BIOTELEMETRY INC,20190930,EPS,QTR,20191105,0.52
BEAT,BEAT,09067210,BIOTELEMETRY INC,20180331,EPS,QTR,20180425,0.39
BEAT,BEAT,09067210,BIOTELEMETRY INC,20191231,EPS,QTR,20200226,0.48
BEAT,BEAT,09067210,BIOTELEMETRY INC,20200331,EPS,QTR,20200506,0.45
BEAT,BEAT,09067210,BIOTELEMETRY INC,20180630,EPS,QTR,20180725,0.46
BEAT,BEAT,09067210,BIOTELEMETRY INC,20180930,EPS,QTR,20181030,0.53
BEAT,BEAT,09067210,BIOTELEMETRY INC,20181231,EPS,QTR,20190221,0.56
BEAT,03XT,42238H10,HEARTBEAM,20220630,EPS,QTR,20220811,-0.43
BEAT,BEAT,09067210,BIOTELEMETRY INC,20171231,EPS,QTR,20180222,0.32
BEAT,BEAT,09067210,BIOTELEMETRY INC,20190630,EPS,QTR,20190730,0.53
BEAT,BEAT,09067210,BIOTELEMETRY INC,20190331,EPS,QTR,20190425,0.42
BEAT,03XT,42238H10,HEARTBEAM,20220331,EPS,QTR,20220512,-0.27
BEAT,BEAT,09067210,BIOTELEMETRY INC,20200930,EPS,QTR,20201029,0.45
BEAT,BEAT,09067210,BIOTELEMETRY INC,20200630,EPS,QTR,20200730,0.35
BECN,BECN,07368510,BEACON ROOFING,20220331,EPS,QTR,20220505,0.93
BECN,BECN,07368510,BEACON ROOFING S,20190930,EPS,QTR,20191125,1.04
BECN,BECN,07368510,BEACON ROOFING S,20191231,EPS,QTR,20200203,0.41
BECN,BECN,07368510,BEACON ROOFING S,20200930,EPS,QTR,20201119,1.32
BECN,BECN,07368510,BEACON ROOFING,20210930,EPS,QTR,20211118,1.57
BECN,BECN,07368510,BEACON ROOFING,20220630,EPS,QTR,20220804,2.46
BECN,BECN,07368510,BEACON ROOFING S,20190331,EPS,QTR,20190507,-0.45
BECN,BECN,07368510,BEACON ROOFING S,20190630,EPS,QTR,20190806,0.92
BECN,BECN,07368510,BEACON ROOFING S,20200331,EPS,QTR,20200507,-0.2
BECN,BECN,07368510,BEACON ROOFING S,20181231,EPS,QTR,20190207,0.6
BECN,BECN,07368510,BEACON ROOFING S,20180930,EPS,QTR,20181119,1.07
BECN,BECN,07368510,BEACON ROOFING S,20171231,EPS,QTR,20180208,0.68
BECN,BECN,07368510,BEACON ROOFING S,20180331,EPS,QTR,20180508,-0.35
BECN,BECN,07368510,BEACON ROOFING,20211231,EPS,QTR,20220203,1.47
BECN,BECN,07368510,BEACON ROOFING,20210630,EPS,QTR,20210805,1.73
BECN,BECN,07368510,BEACON ROOFING,20210331,EPS,QTR,20210506,0.28
BECN,BECN,07368510,BEACON ROOFING S,20201231,EPS,QTR,20210208,0.89
BECN,BECN,07368510,BEACON ROOFING S,20200630,EPS,QTR,20200806,1.01
BECN,BECN,07368510,BEACON ROOFING S,20180630,EPS,QTR,20180807,1.18
BEL,OEH,G1154H10,BELMOND,20180930,EPS,QTR,20181106,0.34
BEL,OEH,G1154H10,BELMOND,20180331,EPS,QTR,20180508,-0.18
BEL,OEH,G1154H10,BELMOND,20181231,EPS,QTR,20190227,-0.06
BEL,OEH,G1154H10,BELMOND,20180630,EPS,QTR,20180808,0.19
BEL,OEH,G1154H10,BELMOND,20171231,EPS,QTR,20180226,-0.06
BERY,BERY,08579W10,BERRY GLOBAL GRP,20191231,EPS,QTR,20200131,0.56
BERY,BERY,08579W10,BERRY GLOBAL GRP,20211231,EPS,QTR,20220203,1.25
BERY,BERY,08579W10,BERRY GLOBAL GRP,20210930,EPS,QTR,20211118,1.55
BERY,BERY,08579W10,BERRY GLOBAL GRP,20200930,EPS,QTR,20201119,1.59
BERY,BERY,08579W10,BERRY GLOBAL GRP,20201231,EPS,QTR,20210205,1.12
BERY,BERY,08579W10,BERRY GLOBAL GRP,20210630,EPS,QTR,20210805,1.53
BERY,BERY,08579W10,BERRY GLOBAL GRP,20180930,EPS,QTR,20181115,0.9
BERY,BERY,08579W10,BERRY GLOBAL GRP,20181231,EPS,QTR,20190201,0.77
BERY,BERY,08579W10,BERRY GLOBAL GRP,20180630,EPS,QTR,20180803,0.96
BERY,BERY,08579W10,BERRY GLOBAL GRP,20180331,EPS,QTR,20180503,0.84
BERY,BERY,08579W10,BERRY GLOBAL GRP,20190331,EPS,QTR,20190502,0.84
BERY,BERY,08579W10,BERRY GLOBAL GRP,20220630,EPS,QTR,20220803,2.03
BERY,BERY,08579W10,BERRY GLOBAL GRP,20171231,EPS,QTR,20180207,0.67
BERY,BERY,08579W10,BERRY GLOBAL GRP,20220331,EPS,QTR,20220505,1.93
BERY,BERY,08579W10,BERRY GLOBAL GRP,20190630,EPS,QTR,20190730,0.9
BERY,BERY,08579W10,BERRY GLOBAL GRP,20190930,EPS,QTR,20191121,0.9
BERY,BERY,08579W10,BERRY GLOBAL GRP,20210331,EPS,QTR,20210504,1.59
BERY,BERY,08579W10,BERRY GLOBAL GRP,20200630,EPS,QTR,20200731,1.52
BERY,BERY,08579W10,BERRY GLOBAL GRP,20200331,EPS,QTR,20200501,1.19
BG,BG3,G1696210,BUNGE,20200930,EPS,QTR,20201028,2.47
BG,BG3,G1696210,BUNGELTD,20210630,EPS,QTR,20210728,2.61
BG,BG3,G1696210,BUNGELTD,20210930,EPS,QTR,20211027,3.72
BG,BG3,G1696210,BUNGE,20190930,EPS,QTR,20191030,1.41
BG,BG3,G1696210,BUNGE,20191231,EPS,QTR,20200212,1.27
BG,BG3,G1696210,BUNGE,20201231,EPS,QTR,20210210,3.05
BG,BG3,G1696210,BUNGE,20190331,EPS,QTR,20190508,0.36
BG,BG3,G1696210,BUNGE,20180331,EPS,QTR,20180502,-0.06
BG,BG3,G1696210,BUNGE,20180630,EPS,QTR,20180801,0.1
BG,BG3,G1696210,BUNGE,20181231,EPS,QTR,20190221,0.08
BG,BG3,G1696210,BUNGE,20180930,EPS,QTR,20181031,2.52
BG,BG3,G1696210,BUNGE,20210331,EPS,QTR,20210504,3.13
BG,BG3,G1696210,BUNGELTD,20220331,EPS,QTR,20220427,4.26
BG,BG3,G1696210,BUNGELTD,20211231,EPS,QTR,20220209,3.49
BG,BG3,G1696210,BUNGE,20200630,EPS,QTR,20200729,3.88
BG,BG3,G1696210,BUNGE,20190630,EPS,QTR,20190731,0.61
BG,BG3,G1696210,BUNGE,20171231,EPS,QTR,20180214,0.67
BG,BG3,G1696210,BUNGE,20200331,EPS,QTR,20200506,-1.34
BG,BG3,G1696210,BUNGELTD,20220630,EPS,QTR,20220727,2.97
BGFV,BGFV,08915P10,BIG 5,20181231,EPS,QTR,20190226,-0.16
BGFV,BGFV,08915P10,BIG 5,20200630,EPS,QTR,20200728,0.44
BGFV,BGFV,08915P10,BIG 5,20191231,EPS,QTR,20200225,
BGFV,BGFV,08915P10,BIG 5,20180930,EPS,QTR,20181030,0.15
BGFV,BGFV,08915P10,BIG 5,20201231,EPS,QTR,20210302,0.83
BGFV,BGFV,08915P10,BIG 5 SPORTING,20210331,EPS,QTR,20210504,0.96
BGFV,BGFV,08915P10,BIG 5,20190930,EPS,QTR,20191029,
BGFV,BGFV,08915P10,BIG 5,20190630,EPS,QTR,20190730,0.03
BGFV,BGFV,08915P10,BIG 5 SPORTING,20210930,EPS,QTR,20211102,1.07
BGFV,BGFV,08915P10,BIG 5 SPORTING,20211231,EPS,QTR,20220301,0.89
BGFV,BGFV,08915P10,BIG 5 SPORTING,20220331,EPS,QTR,20220503,0.41
BGFV,BGFV,08915P10,BIG 5,20171231,EPS,QTR,20180227,-0.1
BGFV,BGFV,08915P10,BIG 5,20180331,EPS,QTR,20180501,-0.05
BGFV,BGFV,08915P10,BIG 5,20200331,EPS,QTR,20200527,-0.22
BGFV,BGFV,08915P10,BIG 5,20190331,EPS,QTR,20190430,0.1
BGFV,BGFV,08915P10,BIG 5,20180630,EPS,QTR,20180731,-0.01
BGFV,BGFV,08915P10,BIG 5 SPORTING,20220630,EPS,QTR,20220802,0.405
BGFV,BGFV,08915P10,BIG 5 SPORTING,20210630,EPS,QTR,20210803,1.63
BGFV,BGFV,08915P10,BIG 5,20200930,EPS,QTR,20201027,1.31
BGG,BGG,10904310,BRIGGS,20200331,EPS,QTR,20200507,-0.26
BGG,BGG,10904310,BRIGGS & STRATON,20180331,EPS,QTR,20180425,0.84
BGG,BGG,10904310,BRIGGS & STRATON,20181231,EPS,QTR,20190123,0.2
BGG,BGG,10904310,BRIGGS & STRATON,20190630,EPS,QTR,20190815,-0.24
BGG,BGG,10904310,BRIGGS & STRATON,20180630,EPS,QTR,20180815,0.47
BGG,BGG,10904310,BRIGGS,20191231,EPS,QTR,20200130,-0.2
BGG,BGG,10904310,BRIGGS & STRATON,20190930,EPS,QTR,20191101,-0.67
BGG,BGG,10904310,BRIGGS & STRATON,20190331,EPS,QTR,20190425,0.34
BGG,BGG,10904310,BRIGGS & STRATON,20180930,EPS,QTR,20181025,-0.51
BGG,BGG,10904310,BRIGGS & STRATON,20171231,EPS,QTR,20180124,0.25
BGS,BGS,05508R10,B&G FOODS INC,20191231,EPS,QTR,20200225,0.28
BGS,BGS,05508R10,B&G FOODS INC,20180331,EPS,QTR,20180503,0.55
BGS,BGS,05508R10,B&G FOODS INC,20180930,EPS,QTR,20181030,0.57
BGS,BGS,05508R10,B&G FOODS INC,20200331,EPS,QTR,20200505,0.46
BGS,BGS,05508R10,B&G FOODS INC,20200630,EPS,QTR,20200730,0.71
BGS,BGS,05508R10,B&G FOODS INC,20201231,EPS,QTR,20210302,0.35
BGS,BGS,05508R10,B&G FOODS INC,20200930,EPS,QTR,20201105,0.74
BGS,BGS,05508R10,B&G FOODS,20210331,EPS,QTR,20210511,0.52
BGS,BGS,05508R10,B&G FOODS INC,20190331,EPS,QTR,20190502,0.44
BGS,BGS,05508R10,B&G FOODS INC,20190630,EPS,QTR,20190801,0.38
BGS,BGS,05508R10,B&G FOODS,20210630,EPS,QTR,20210805,0.41
BGS,BGS,05508R10,B&G FOODS,20211231,EPS,QTR,20220301,0.39
BGS,BGS,05508R10,B&G FOODS,20220331,EPS,QTR,20220505,0.34
BGS,BGS,05508R10,B&G FOODS INC,20190930,EPS,QTR,20191031,0.54
BGS,BGS,05508R10,B&G FOODS INC,20180630,EPS,QTR,20180802,0.38
BGS,BGS,05508R10,B&G FOODS INC,20171231,EPS,QTR,20180227,0.57
BGS,BGS,05508R10,B&G FOODS,20220630,EPS,QTR,20220804,0.07
BGS,BGS,05508R10,B&G FOODS,20210930,EPS,QTR,20211104,0.55
BGS,BGS,05508R10,B&G FOODS INC,20181231,EPS,QTR,20190226,0.34
BHBK,BHBK,09557310,BLUE HILLS,20180630,EPS,QTR,20180725,0.25
BHBK,BHBK,09557310,BLUE HILLS,20180930,EPS,QTR,20181024,0.27
BHBK,BHBK,09557310,BLUE HILLS,20181231,EPS,QTR,20190123,0.28
BHBK,BHBK,09557310,BLUE HILLS,20180331,EPS,QTR,20180424,0.24
BHBK,BHBK,09557310,BLUE HILLS,20171231,EPS,QTR,20180129,0.16
BID,BID,83589810,SOTHEBY'S,20180331,EPS,QTR,20180503,0.09
BID,BID,83589810,SOTHEBY'S,20171231,EPS,QTR,20180301,1.47
BID,BID,83589810,SOTHEBY'S,20180630,EPS,QTR,20180806,1.09
BID,BID,83589810,SOTHEBY'S,20180930,EPS,QTR,20181101,-0.41
BID,BID,83589810,SOTHEBY'S,20181231,EPS,QTR,20190228,1.74
BID,BID,83589810,SOTHEBY'S,20190630,EPS,QTR,20190730,1.47
BID,BID,83589810,SOTHEBY'S,20190331,EPS,QTR,20190502,-0.15
BIO,BIO,09057220,BIO RAD,20171231,EPS,QTR,20180227,0.51
BIO,BIO,09057220,BIO RAD,20210930,EPS,QTR,20211028,3.71
BIO,BIO,09057220,BIO RAD,20211231,EPS,QTR,20220210,3.21
BIO,BIO,09057220,BIO RAD,20180331,EPS,QTR,20180508,1.17
BIO,BIO,09057220,BIO RAD,20180930,EPS,QTR,20181101,0.91
BIO,BIO,09057220,BIO RAD,20190930,EPS,QTR,20191031,1.61
BIO,BIO,09057220,BIO RAD,20200930,EPS,QTR,20201029,3
BIO,BIO,09057220,BIO RAD,20181231,EPS,QTR,20190228,2.13
BIO,BIO,09057220,BIO RAD,20180630,EPS,QTR,20180807,1.64
BIO,BIO,09057220,BIO RAD,20220630,EPS,QTR,20220728,3.38
BIO,BIO,09057220,BIO RAD,20220331,EPS,QTR,20220428,4.94
BIO,BIO,09057220,BIO RAD,20200331,EPS,QTR,20200506,1.91
BIO,BIO,09057220,BIO RAD,20210630,EPS,QTR,20210729,3.54
BIO,BIO,09057220,BIO RAD,20210331,EPS,QTR,20210429,5.21
BIO,BIO,09057220,BIO RAD,20201231,EPS,QTR,20210211,4.01
BIO,BIO,09057220,BIO RAD,20191231,EPS,QTR,20200213,2.32
BIO,BIO,09057220,BIO RAD,20190630,EPS,QTR,20190801,1.49
BIO,BIO,09057220,BIO RAD,20190331,EPS,QTR,20190508,1.65
BIO,BIO,09057220,BIO RAD,20200630,EPS,QTR,20200730,1.61
BK,BK,06405810,BONY MELLON,20211231,EPS,QTR,20220118,1.04
BK,BK,06405810,BONY MELLON,20190930,EPS,QTR,20191016,1.07
BK,BK,06405810,BONY MELLON,20190630,EPS,QTR,20190717,1.01
BK,BK,06405810,BONY MELLON,20200331,EPS,QTR,20200416,1.05
BK,BK,06405810,BONY MELLON,20191231,EPS,QTR,20200116,1.01
BK,BK,06405810,BONY MELLON,20200630,EPS,QTR,20200715,1.01
BK,BK,06405810,BONY MELLON,20200930,EPS,QTR,20201016,0.98
BK,BK,06405810,BONY MELLON,20210930,EPS,QTR,20211019,1.04
BK,BK,06405810,BONY MELLON,20220630,EPS,QTR,20220715,1.15
BK,BK,06405810,BONY MELLON,20210630,EPS,QTR,20210715,1.13
BK,BK,06405810,BONY MELLON,20210331,EPS,QTR,20210416,0.97
BK,BK,06405810,BONY MELLON,20171231,EPS,QTR,20180118,0.91
BK,BK,06405810,BONY MELLON,20180331,EPS,QTR,20180419,1.1
BK,BK,06405810,BONY MELLON,20180930,EPS,QTR,20181018,1.06
BK,BK,06405810,BONY MELLON,20180630,EPS,QTR,20180719,1.03
BK,BK,06405810,BONY MELLON,20181231,EPS,QTR,20190116,0.99
BK,BK,06405810,BONY MELLON,20190331,EPS,QTR,20190417,0.94
BK,BK,06405810,BONY MELLON,20201231,EPS,QTR,20210120,0.96
BK,BK,06405810,BONY MELLON,20220331,EPS,QTR,20220418,0.94
BKD,BKD,11246310,BROOKDALE SENIOR,20180930,EPS,QTR,20181105,-0.2
BKD,BKD,11246310,BROOKDALE SENIOR,20180630,EPS,QTR,20180806,-0.1
BKD,BKD,11246310,BROOKDALE SENIOR,20180331,EPS,QTR,20180507,-0.35
BKD,BKD,11246310,BROOKDALE SENIOR,20190930,EPS,QTR,20191104,-0.42
BKD,BKD,11246310,BROOKDALE SENIOR,20191231,EPS,QTR,20200218,-0.49
BKD,BKD,11246310,BROOKDALE SENIOR,20220630,EPS,QTR,20220808,-0.45
BKD,BKD,11246310,BROOKDALE SENIOR,20211231,EPS,QTR,20220214,-0.44
BKD,BKD,11246310,BROOKDALE SENIOR,20210930,EPS,QTR,20211104,0.89
BKD,BKD,11246310,BROOKDALE SENIOR,20200930,EPS,QTR,20201104,-0.03
BKD,BKD,11246310,BROOKDALE SENIOR,20200630,EPS,QTR,20200810,-0.65
BKD,BKD,11246310,BROOKDALE SENIOR,20200331,EPS,QTR,20200505,2
BKD,BKD,11246310,BROOKDALE SENIOR,20210630,EPS,QTR,20210805,-0.45
BKD,BKD,11246310,BROOKDALE SENIOR,20220331,EPS,QTR,20220505,-0.54
BKD,BKD,11246310,BROOKDALE SENIOR,20171231,EPS,QTR,20180222,-0.26
BKD,BKD,11246310,BROOKDALE SENIOR,20190331,EPS,QTR,20190506,-0.23
BKD,BKD,11246310,BROOKDALE SENIOR,20201231,EPS,QTR,20210225,-0.24
BKD,BKD,11246310,BROOKDALE SENIOR,20181231,EPS,QTR,20190213,0.7
BKD,BKD,11246310,BROOKDALE SENIOR,20190630,EPS,QTR,20190805,-0.3
BKD,BKD,11246310,BROOKDALE SENIOR,20210331,EPS,QTR,20210506,-0.59
BKMU,BKMU,06375010,BANK MUTUAL CORP,20171231,EPS,QTR,20180117,0.14
BKS,BKS,06777410,BARNES & NOBLE,20190131,EPS,QTR,20190307,0.91
BKS,BKS,06777410,BARNES & NOBLE,20190430,EPS,QTR,20190619,-0.26
BKS,BKS,06777410,BARNES & NOBLE,20180131,EPS,QTR,20180301,0.75
BKS,BKS,06777410,BARNES & NOBLE,20180731,EPS,QTR,20180906,-0.23
BKS,BKS,06777410,BARNES & NOBLE,20181031,EPS,QTR,20181120,-0.38
BKS,BKS,06777410,BARNES & NOBLE,20180430,EPS,QTR,20180621,-0.29
BKU,BKU,06652K10,BANKUNITED,20210630,EPS,QTR,20210722,1.11
BKU,BKU,06652K10,BANKUNITED,20220331,EPS,QTR,20220421,0.79
BKU,BKU,06652K10,BANKUNITED,20211231,EPS,QTR,20220120,1.06
BKU,BKU,06652K10,BANKUNITED,20220630,EPS,QTR,20220721,0.82
BKU,BKU,06652K10,BANKUNITED,20191231,EPS,QTR,20200123,0.91
BKU,BKU,06652K10,BANKUNITED,20200331,EPS,QTR,20200429,-0.33
BKU,BKU,06652K10,BANKUNITED,20200630,EPS,QTR,20200729,0.8
BKU,BKU,06652K10,BANKUNITED,20200930,EPS,QTR,20201028,0.7
BKU,BKU,06652K10,BANKUNITED,20201231,EPS,QTR,20210121,0.89
BKU,BKU,06652K10,BANKUNITED,20210331,EPS,QTR,20210422,1.06
BKU,BKU,06652K10,BANKUNITED INC,20190331,EPS,QTR,20190424,0.65
BKU,BKU,06652K10,BANKUNITED INC,20190630,EPS,QTR,20190724,0.81
BKU,BKU,06652K10,BANKUNITED,20210930,EPS,QTR,20211021,0.94
BKU,BKU,06652K10,BANKUNITED INC,20190930,EPS,QTR,20191023,0.82
BKU,BKU,06652K10,BANKUNITED INC,20180930,EPS,QTR,20181024,0.9
BKU,BKU,06652K10,BANKUNITED INC,20180331,EPS,QTR,20180425,0.77
BKU,BKU,06652K10,BANKUNITED INC,20171231,EPS,QTR,20180123,0.86
BKU,BKU,06652K10,BANKUNITED INC,20180630,EPS,QTR,20180724,0.82
BKU,BKU,06652K10,BANKUNITED INC,20181231,EPS,QTR,20190123,0.6
BL,BL,09239B10,BLACKLINE,20180930,EPS,QTR,20181101,0.07
BL,BL,09239B10,BLACKLINE,20211231,EPS,QTR,20220210,0.08
BL,BL,09239B10,BLACKLINE,20220331,EPS,QTR,20220505,0.01
BL,BL,09239B10,BLACKLINE,20220630,EPS,QTR,20220804,0.07
BL,BL,09239B10,BLACKLINE,20191231,EPS,QTR,20200213,0.14
BL,BL,09239B10,BLACKLINE,20200331,EPS,QTR,20200430,0.1
BL,BL,09239B10,BLACKLINE,20210930,EPS,QTR,20211104,0.24
BL,BL,09239B10,BLACKLINE,20210331,EPS,QTR,20210506,0.11
BL,BL,09239B10,BLACKLINE,20210630,EPS,QTR,20210805,0.15
BL,BL,09239B10,BLACKLINE,20171231,EPS,QTR,20180215,0.03
BL,BL,09239B10,BLACKLINE,20181231,EPS,QTR,20190214,0.03
BL,BL,09239B10,BLACKLINE,20190331,EPS,QTR,20190502,0.02
BL,BL,09239B10,BLACKLINE,20200930,EPS,QTR,20201029,0.25
BL,BL,09239B10,BLACKLINE,20180331,EPS,QTR,20180503,0.01
BL,BL,09239B10,BLACKLINE,20201231,EPS,QTR,20210211,0.21
BL,BL,09239B10,BLACKLINE,20190930,EPS,QTR,20191106,0.12
BL,BL,09239B10,BLACKLINE,20190630,EPS,QTR,20190801,0.11
BL,BL,09239B10,BLACKLINE,20180630,EPS,QTR,20180802,0.01
BL,BL,09239B10,BLACKLINE,20200630,EPS,QTR,20200806,0.2
BLCM,BLCM,07948110,BELLICUM PHARMS,20171231,EPS,QTR,20180313,-6.1
BLCM,BLCM,07948110,BELLICUM PHARMS,20190930,EPS,QTR,20191106,-6.8
BLCM,BLCM,07948110,BELLICUM PHARMS,20191231,EPS,QTR,20200312,-5.82
BLCM,BLCM,07948140,BELLICUM PHARMS,20210331,EPS,QTR,20210514,-1.08
BLCM,BLCM,07948110,BELLICUM PHARMS,20181231,EPS,QTR,20190312,-6.3
BLCM,BLCM,07948140,BELLICUM PHARMS,20211231,EPS,QTR,20220324,0.11
BLCM,BLCM,07948140,BELLICUM PHARMS,20220331,EPS,QTR,20220512,-0.25
BLCM,BLCM,07948110,BELLICUM PHARMS,20190331,EPS,QTR,20190507,-5.5
BLCM,BLCM,07948140,BELLICUM PHARMS,20200331,EPS,QTR,20200507,1.09
BLCM,BLCM,07948140,BELLICUM PHARMS,20220630,EPS,QTR,20220811,-0.13
BLCM,BLCM,07948140,BELLICUM PHARMS,20210930,EPS,QTR,20211104,0.07
BLCM,BLCM,07948140,BELLICUM PHARMS,20210630,EPS,QTR,20210812,-0.22
BLCM,BLCM,07948140,BELLICUM PHARMS,20201231,EPS,QTR,20210330,0.98
BLCM,BLCM,07948140,BELLICUM PHARMS,20200930,EPS,QTR,20201105,-0.18
BLCM,BLCM,07948140,BELLICUM PHARMS,20200630,EPS,QTR,20200806,-9.29
BLCM,BLCM,07948110,BELLICUM PHARMS,20180630,EPS,QTR,20180807,-6
BLCM,BLCM,07948110,BELLICUM PHARMS,20180331,EPS,QTR,20180508,-6.8
BLCM,BLCM,07948110,BELLICUM PHARMS,20190630,EPS,QTR,20190805,-5.8
BLCM,BLCM,07948110,BELLICUM PHARMS,20180930,EPS,QTR,20181106,-5.5
BLDR,BLDR,12008R10,BUILDERS FRSTSRC,20210930,EPS,QTR,20211104,3.39
BLDR,BLDR,12008R10,BUILDERS FIRSTSO,20190331,EPS,QTR,20190502,0.34
BLDR,BLDR,12008R10,BUILDERS FIRSTSO,20200930,EPS,QTR,20201029,0.82
BLDR,BLDR,12008R10,BUILDERS FIRSTSO,20190930,EPS,QTR,20191031,0.72
BLDR,BLDR,12008R10,BUILDERS FIRSTSO,20200331,EPS,QTR,20200430,0.34
BLDR,BLDR,12008R10,BUILDERS FRSTSRC,20220630,EPS,QTR,20220801,6.26
BLDR,BLDR,12008R10,BUILDERS FRSTSRC,20210630,EPS,QTR,20210805,2.76
BLDR,BLDR,12008R10,BUILDERS FIRSTSO,20200630,EPS,QTR,20200730,0.67
BLDR,BLDR,12008R10,BUILDERS FIRSTSO,20191231,EPS,QTR,20200220,0.4
BLDR,BLDR,12008R10,BUILDERS FIRSTSO,20190630,EPS,QTR,20190801,0.63
BLDR,BLDR,12008R10,BUILDERS FIRSTSO,20181231,EPS,QTR,20190228,0.46
BLDR,BLDR,12008R10,BUILDERS FIRSTSO,20180930,EPS,QTR,20181101,0.67
BLDR,BLDR,12008R10,BUILDERS FIRSTSO,20180630,EPS,QTR,20180807,0.54
BLDR,BLDR,12008R10,BUILDERS FIRSTSO,20180331,EPS,QTR,20180509,0.24
BLDR,BLDR,12008R10,BUILDERS FIRSTSO,20171231,EPS,QTR,20180228,0.4
BLDR,BLDR,12008R10,BUILDERS FRSTSRC,20220331,EPS,QTR,20220510,3.9
BLDR,BLDR,12008R10,BUILDERS FRSTSRC,20211231,EPS,QTR,20220301,2.78
BLDR,BLDR,12008R10,BUILDERS FRSTSRC,20210331,EPS,QTR,20210506,1.1
BLDR,BLDR,12008R10,BUILDERS FIRSTSO,20201231,EPS,QTR,20210226,1.26
BLK,BLKI,09247X10,BLACKROCK,20210630,EPS,QTR,20210714,10.03
BLK,BLKI,09247X10,BLACKROCK,20190331,EPS,QTR,20190416,6.61
BLK,BLKI,09247X10,BLACKROCK,20180630,EPS,QTR,20180716,6.66
BLK,BLKI,09247X10,BLACKROCK,20190930,EPS,QTR,20191015,7.15
BLK,BLKI,09247X10,BLACKROCK,20220331,EPS,QTR,20220413,9.52
BLK,BLKI,09247X10,BLACKROCK,20220630,EPS,QTR,20220715,7.36
BLK,BLKI,09247X10,BLACKROCK,20180331,EPS,QTR,20180412,6.7
BLK,BLKI,09247X10,BLACKROCK,20180930,EPS,QTR,20181016,7.52
BLK,BLKI,09247X10,BLACKROCK,20210930,EPS,QTR,20211013,10.95
BLK,BLKI,09247X10,BLACKROCK,20201231,EPS,QTR,20210114,10.18
BLK,BLKI,09247X10,BLACKROCK,20200630,EPS,QTR,20200717,7.85
BLK,BLKI,09247X10,BLACKROCK,20191231,EPS,QTR,20200115,8.34
BLK,BLKI,09247X10,BLACKROCK,20190630,EPS,QTR,20190719,6.41
BLK,BLKI,09247X10,BLACKROCK,20210331,EPS,QTR,20210415,7.77
BLK,BLKI,09247X10,BLACKROCK,20200930,EPS,QTR,20201013,9.22
BLK,BLKI,09247X10,BLACKROCK,20200331,EPS,QTR,20200416,6.6
BLK,BLKI,09247X10,BLACKROCK,20181231,EPS,QTR,20190116,6.08
BLK,BLKI,09247X10,BLACKROCK,20171231,EPS,QTR,20180112,6.24
BLK,BLKI,09247X10,BLACKROCK,20211231,EPS,QTR,20220114,10.42
BLKB,BLKB,09227Q10,BLACKBAUD,20200331,EPS,QTR,20200505,0.51
BLKB,BLKB,09227Q10,BLACKBAUD,20220331,EPS,QTR,20220503,0.57
BLKB,BLKB,09227Q10,BLACKBAUD,20190331,EPS,QTR,20190430,0.51
BLKB,BLKB,09227Q10,BLACKBAUD,20200630,EPS,QTR,20200729,0.85
BLKB,BLKB,09227Q10,BLACKBAUD,20201231,EPS,QTR,20210208,0.85
BLKB,BLKB,09227Q10,BLACKBAUD,20210930,EPS,QTR,20211103,0.78
BLKB,BLKB,09227Q10,BLACKBAUD,20211231,EPS,QTR,20220222,0.75
BLKB,BLKB,09227Q10,BLACKBAUD,20220630,EPS,QTR,20220802,0.75
BLKB,BLKB,09227Q10,BLACKBAUD,20210331,EPS,QTR,20210428,0.68
BLKB,BLKB,09227Q10,BLACKBAUD,20181231,EPS,QTR,20190206,0.65
BLKB,BLKB,09227Q10,BLACKBAUD,20190630,EPS,QTR,20190730,0.66
BLKB,BLKB,09227Q10,BLACKBAUD,20190930,EPS,QTR,20191028,0.56
BLKB,BLKB,09227Q10,BLACKBAUD,20200930,EPS,QTR,20201028,0.73
BLKB,BLKB,09227Q10,BLACKBAUD,20180331,EPS,QTR,20180430,0.66
BLKB,BLKB,09227Q10,BLACKBAUD,20180930,EPS,QTR,20181029,0.59
BLKB,BLKB,09227Q10,BLACKBAUD,20180630,EPS,QTR,20180730,0.69
BLKB,BLKB,09227Q10,BLACKBAUD,20210630,EPS,QTR,20210803,0.82
BLKB,BLKB,09227Q10,BLACKBAUD,20191231,EPS,QTR,20200210,0.51
BLKB,BLKB,09227Q10,BLACKBAUD,20171231,EPS,QTR,20180206,0.61
