TICKER,PERMNO,NCUSIP,sdate,edate,SCORE
TITN,92471,88830R10,20071220,20220331,1
TKR,14795,88738910,19760115,20220331,1
TLRY,17977,88688T10,20180816,20220331,1
TLYS,13399,88688510,20120517,20220331,1
TMHC,13862,87724P10,20130418,20220331,1
TMI,37348,14712910,19830714,19880615,1
TMI,65752,87815510,19880616,20220331,1
TMK,62308,89102710,19820701,20190808,1
TMK,62308,37959E10,20190815,20220331,1
TMNC,,,20070719,20080618,6
TMNC,14137,76680V10,20130903,20220331,1
TMO,62092,88355610,19760819,20220331,1
TMSTW,14684,88739910,20140717,20220331,1
TNAV,93401,87945510,20100520,20210216,1
TNET,14521,89628810,20140417,20220331,1
TNTR,16806,88770Q10,20170817,20180711,1
TNTR,,,20180719,20220131,6
TNXP,14107,89026020,20130809,20170316,1
TNXP,14107,89026040,20170420,20181127,1
TNXP,14107,89026050,20181220,20191031,1
TNXP,14107,89026070,20191114,20220331,1
TOCA,16681,88884610,20170518,20200513,1
TOCA,16681,34962G10,20200616,20220331,1
TOH,92333,42908630,20071018,20090925,1
TOH,93031,76116A10,20091015,20160607,1
TOH,93031,76116A30,20160616,20190228,1
TOLL,70228,88947810,19861016,20220331,1
TOTE,79338,91307710,19850418,19920302,1
TOTE,79338,05332310,19920319,20010426,1
TOTE,79338,80874P10,20010517,20220331,1
TOTE,,,20220519,,6
TOWL,12340,89182610,20101118,20190927,1
TOWN,92318,89214P10,20080117,20220331,1
TPB,16083,90041L10,20160616,20220331,1
TPGE/1,16771,55966310,20180816,20220331,1
TPHI,90604,88580710,20050217,20080819,1
TPHI,90604,88580720,20080918,20170801,1
TPHI,90604,60855010,20170817,20220331,1
TPIC,16188,87266J10,20160818,20220331,1
TPTX,18567,90041T10,20190516,20220331,1
TPUB,14781,89608210,20140814,20160619,1
TPUB,14781,89703P10,20160714,20181009,1
TPUB,14781,89609W10,20181018,20210524,1
TPX,89971,88023U10,20040115,20220331,1
TR,14816,89051610,19780817,20200510,1
TRAD,13168,89694520,20111221,20220331,1
TRBA,,,20130117,20140813,6
TRBA,15117,89604750,20141205,20190918,1
TRC,57007,87908010,19790517,20220331,1
TREK,92775,89467510,20080918,20150107,1
TREK,92775,52603B10,20150115,20220331,1
TRGG,12476,87612G10,20110120,20220331,1
TRGT,91184,87611R30,20060412,20150819,1
TRGT,91184,14888D10,20150821,20170212,1
TRGT,91184,14888D20,20170216,20220331,1
TRHC,16308,87337910,20161117,20220331,1
TRK,81292,84778810,19950420,20190917,1
TRL,82307,89151A10,19960118,20001008,1
TRL,82307,23918K10,20001019,20220331,1
TRMB,76230,89623910,19901018,20220331,1
TRMR,14006,89484Q10,20130815,20170925,1
TRMR,14006,87918110,20171019,20200331,1
TRN,55001,89652210,19760115,20220331,1
TRPT,13748,87265H10,20130314,20220331,1
TRS,92506,89674910,20071220,20220131,1
TRSA,92029,89621520,20070614,20220331,1
TRST,77519,89834910,19870416,20210527,1
TRST,77519,89834920,20210617,20220331,1
TRUP,14782,89820210,20140814,20220331,1
TRVN,14442,89532E10,20140320,20220331,1
TSAI,81282,89341610,19950420,20070724,1
TSAI,81282,00449810,20070816,20220331,1
TSCO,80286,89235610,19940519,20220331,1
TSLA,93436,88160R10,20100715,20220331,1
TSO,37284,88160910,19760115,20170731,1
TSO,37284,03349M10,20170817,20180928,1
TSRA,89922,88164L10,20040115,20161201,1
TSRA,89922,88166T10,20161215,20170222,1
TSRA,89922,98421B10,20170316,20200513,1
TSRA,89922,98390M10,20200602,20220331,1
TSRO,13456,88156910,20120719,20190118,1
TSYS,76639,89190610,19840216,20190917,1
TTC,60580,89109210,19760115,20220331,1
TTD,16309,88339J10,20161020,20220331,1
TTE2,83916,87993910,19960919,20180109,1
TTE2,83916,89854H10,20180118,20220331,1
TTGT,92052,87874R10,20070517,20220331,1
TTMI,88648,87305R10,20001019,20220331,1
TTNP,82848,88831410,19971120,20150928,1
TTNP,82848,88831430,20151015,20190124,1
TTNP,82848,88831450,20190214,20201130,1
TTNP,82848,88831460,20201217,20220331,1
TTO,91801,89147N30,20070215,20121202,1
TTO,91801,21870U20,20121220,20151201,1
TTO,91801,21870U50,20151217,20220331,1
TTOO,14879,89853L10,20140918,20220331,1
TTPH,13829,88165N10,20130418,20190926,1
TTPH,13829,88165N20,20191017,20200728,1
TTRA,76127,88162F10,19900614,20220331,1
TTWO,84761,87405410,19990520,20220331,1
TUES,10094,89903710,19860918,19911031,1
TUES,10094,89903510,19911114,19971226,1
TUES,86866,89903550,19990520,20201230,1
TUES/1,86866,89904V10,20210218,20220331,1
TUP,83462,89989610,19960620,20220331,1
TUSK,16401,56155L10,20161117,20220331,1
TVZO,,,20030320,20030716,6
TVZO,89941,89421Q10,20031230,20131106,1
TVZO,89941,89421Q20,20131114,20220331,1
TWEE,14295,90184L10,20131114,20220331,1
TWII,79198,88832810,19930715,19970522,1
TWII,79198,88830M10,19970619,20220331,1
TWNK,15785,44109J10,20161117,20220331,1
TWOU,14554,90214J10,20140515,20220331,1
TWP1,86810,89531P10,19990715,20220331,1
TWP1,,,20220616,,6
TWRS,86339,22822710,19980917,20141215,1
TWRS,86339,22822V10,20141218,20220331,1
TWRT,,,20060316,20080716,6
TWRT,92917,11161T10,20090409,20120822,1
TWRT,92917,11161T20,20120920,20220331,1
TXN,15579,88250810,19760115,20220331,1
TXRH,90427,88268110,20041014,20220331,1
TXT,23579,88320310,19760115,20220331,1
TYC,45356,90212010,19780316,19970702,1
TYC,45356,90212410,19970717,20070701,1
TYC,45356,G9143X20,20070719,20090316,1
TYC,45356,H8912810,20090319,20141116,1
TYC,45356,G9144210,20141218,20160905,1
TYC,45356,G5150210,20160915,20220331,1
TYL,44759,90218210,19760115,19890824,1
TYL,75816,90218310,19890914,19900514,1
TYL,76185,90218410,19900522,19990519,1
TYL,76185,90225210,19990520,20220331,1
TYMI,16834,90238J10,20170731,20220331,1
TYPE,92210,61022P10,20070816,20191010,1
TYSN,77730,90249410,19790614,20220331,1
UAG,84042,90944010,19961219,20070701,1
UAG,84042,70959W10,20070719,20220331,1
UAL,19596,90255010,19760115,19870430,1
UAL,19596,01747810,19870514,19880525,1
UAL,19596,90254910,19880616,19940712,1
UAL,19596,90254950,19940818,20030402,1
UAL,,,20030417,20060215,6
UAL,91103,90254980,20060216,20100930,1
UAL,91103,91004710,20101014,20220331,1
UARM,90979,90431110,20051215,20220331,1
UARM/1,15980,90431120,20160414,20220331,1
UBAN,92807,91729210,19921119,20010506,1
UBAN,92807,03074A10,20010517,20180123,1
UBER,18576,90353T10,20190516,20220331,1
UBN,13046,90347A10,20111215,20190819,1
UBN,13046,90353W10,20190919,20220331,1
UBSH,79747,90539910,19960620,20100201,1
UBSH,79747,90662P10,20100218,20140427,1
UBSH,79747,90539J10,20140515,20190519,1
UBSH,79747,04911A10,20190620,20220331,1
UBSI,11369,90990710,19891116,20220331,1
UBX,17825,91381U10,20180614,20220331,1
UCB2,89323,90984P10,20020620,20110619,1
UCB2,89323,90984P30,20110714,20220331,1
UCFI,86299,90983910,19980820,20200131,1
UCTT,90097,90385V10,20040520,20220331,1
UDE,63781,90921810,19860915,20200522,1
UDE,,,20220519,,6
UEIC,78915,91348310,19930415,20220331,1
UEP,24985,90654810,19760115,19980101,1
UEP,24985,02360810,19980115,20220331,1
UFC,59619,91353810,19771117,20001105,1
UFC,59619,81725T10,20001116,20220331,1
UFCS,78693,91033110,19860814,20120201,1
UFCS,78693,91034010,20120216,20220331,1
UFPI,79878,91354310,19940616,20200506,1
UFPI,79878,90278Q10,20200514,20220331,1
UFS,91854,25755910,20070419,20090610,1
UFS,91854,25755920,20090618,20211129,1
UGI,17929,90268610,19780720,19920412,1
UGI,17929,90268110,19920416,20220331,1
UHSI,79637,91390310,19820520,20220331,1
ULBI,78213,90389910,19930318,20220331,1
ULTA,92322,90384S30,20071115,20220331,1
ULTI,86196,90385D10,19980716,20190502,1
UMPQ,86004,84058410,19980514,19990314,1
UMPQ,86004,90421410,19990318,20220331,1
UMSB,78829,91102210,19830818,19940425,1
UMSB,78829,90278810,19940519,20220331,1
UNF,65306,90470810,19840419,20220331,1
UNF2,84275,91116310,19961219,20220331,1
UNFI,78044,90467710,19771020,20101103,1
UNFI,78044,90467720,20101216,20220331,1
UNIH,92655,91058110,19850418,20000426,1
UNIH,92655,91324P10,20000518,20220331,1
UNIT,63781,90921910,19830217,19860914,1
UNIT,76136,91327510,19900614,20110824,1
UNIT,76136,48840110,20110915,20220331,1
UNM,71175,90319210,19861106,19990630,1
UNM,71175,91529Y10,19990715,20220331,1
UNP,48725,90781810,19760115,20220331,1
UNPH,79879,90914910,19941117,19990705,1
UNPH,79879,46612J10,19990715,20061016,1
UNPH,79879,46612J50,20061019,20150803,1
UNPH,79879,92555010,20150820,20220331,1
UNVR,15482,91336L10,20150820,20220331,1
UP,88882,90391410,20010118,20160502,1
UP,16682,90391420,20170518,20190807,1
UPLD,15087,91544A10,20141218,20220331,1
UPS,87447,91131210,19991118,20220331,1
UPWK,18134,91688F10,20181115,20220331,1
UQM,77486,90915410,20000817,20010124,1
UQM,77486,90321310,20010215,20190731,1
URBN,79881,91704710,19940120,20220331,1
URI1,85663,91136310,19980115,20220331,1
URME,92294,91689610,20070928,20220331,1
USAC,78960,91154910,19840517,20180402,1
USAK,77425,90292510,19920514,20220331,1
USAS,11955,90291710,19921217,19980716,1
USAS,11955,94106L10,19980820,20220331,1
USFD,16084,91200810,20160714,20220331,1
USG,19131,91202710,19760115,19841218,1
USG,19131,90329310,19850117,19880713,1
USG,19131,90329330,19880722,19930506,1
USG,79244,90329340,19930715,20190423,1
USGL,70704,91202320,20030918,20120126,1
USGL,70704,58039P10,20120216,20220331,1
USM,75320,91168410,19881117,20220331,1
USMO,90464,90341G10,20041118,20140708,1
USMO,90464,84863T10,20140717,20210217,1
USNA,84010,90328M10,19971120,20220331,1
USPH,77629,90337L10,19951019,20220331,1
USTR,79303,91300410,19821014,20150531,1
USTR,79303,29668910,20150618,20190130,1
USTT,,,20001116,20060419,6
USTT,91910,90328S50,20070319,20210418,1
USTT,91910,13810310,20210520,20220331,1
USXP,,,19941117,20030416,6
USXP,81021,90338N10,20180614,20180617,1
USXP,81021,90338N20,20180719,20220331,1
UT,39087,91302510,19760115,19920226,1
UT,39087,85206110,19920319,20130710,1
UTHR,87006,91307C10,19990819,20220331,1
UTIZ,89973,91391510,20040219,20220331,1
UTL,67360,91325910,19970417,20220331,1
UTSI,87825,91807610,20000420,20110626,1
UTSI,87825,G9310A10,20110915,20130321,1
UTSI,87825,G9310A11,20130418,20210426,1
UTX,17830,91301710,19760115,20200402,1
UTX,17830,75513E10,20200416,20220331,1
UVIH,78211,91359V10,20031120,20220331,1
UVSP,89828,91527110,20030815,20220331,1
UVV,16555,91360610,19770915,19880103,1
UVV,16555,91345610,19880114,20220331,1
VA0P,78841,91851C20,20040415,20220331,1
VALM,80128,92025310,19810514,20220331,1
VAR,27043,92220410,19760115,19990404,1
VAR,27043,92220P10,19990415,20210414,1
VBIV,16043,91822J10,20160915,20220331,1
VBTX,15022,92345110,20141120,20220331,1
VC1,88319,92839U10,20000720,20110109,1
VCCC,90568,92342X10,20050217,20080527,1
VCCC,90568,56342010,20080619,20220331,1
VCGI,90567,92025510,20050217,20060717,1
VCGI,91391,97381W10,20060720,20130902,1
VCGI,91391,97382A10,20130919,20150426,1
VCGI,91391,97382A20,20150514,20180528,1
VCGI,91391,97382A30,20180614,20190305,1
VCGI,,,20190314,,6
VCOR,75819,92260210,19891214,19980430,1
VCOR,75819,92276F10,19980514,20220331,1
VCRA,13316,92857F10,20120517,20220222,1
VCVC,,,20060817,20100113,6
VCVC,93263,15118V20,20100210,20220331,1
VCYT,14263,92337F10,20131219,20220331,1
VDSI,88203,92230Y10,20000720,20180603,1
VDSI,88203,68287N10,20180614,20220331,1
VEC,14884,92242T10,20141016,20220331,1
VECO,81116,92241710,19950119,20220331,1
VEEV,14231,92247510,20131114,20220331,1
VFC,43553,91820410,19760115,20220331,1
VGHC,91237,92886T20,20060524,20220331,1
VIA,51617,92552610,19760115,19870609,1
VIA,75104,92552410,19870716,19950816,1
VIA,76226,92552430,19950817,20060102,1
VIA,76226,12485720,20060119,20191204,1
VIA,76226,92556H20,20191219,20220331,1
VIA/2,75104,92552410,19981217,20060102,1
VIA/2,75104,12485710,20060119,20191204,1
VIA/2,75104,92556H10,20191219,20220331,1
VIAB,91063,92553P20,20060119,20191204,1
VIAB/1,91066,92553P10,20060119,20191114,1
VIC1,76128,92581510,19900614,20220331,1
VICL,79022,92560210,19930617,20160526,1
VICL,79022,92560220,20160616,20190902,1
VICL,79022,10802T10,20190919,20220331,1
VIRT,15302,92825410,20150514,20220331,1
VISA,92611,92826C83,20080320,20220331,1
VKTX,15303,92686J10,20150618,20220331,1
VLO,61671,91913810,19800814,19970731,1
VLO,85269,91913Y10,19970814,20220331,1
VMC,15202,92916010,19770414,20220331,1
VMW,92257,92856340,20070814,20220331,1
VNBP,80072,91979410,19880818,20220331,1
VNDA,91186,92165910,20060420,20220331,1
VNEWI,17859,92336X10,20180719,20220331,1
VNO,28388,92904110,19790118,19930506,1
VNO,28388,92904210,19930520,20220331,1
VNTW,13314,92210H10,20120419,20180115,1
VNTW,13314,98155810,20180118,20190730,1
VOLT,81190,92870310,19810514,20220331,1
VOX,75033,05075710,19880414,20111211,1
VOX,75033,91829F10,20111215,20220331,1
VOYA,13904,45685E10,20130516,20140406,1
VOYA,13904,92908910,20140417,20220331,1
VPFG,91514,92672710,20061003,20100706,1
VPFG,91514,92672A10,20100715,20150101,1
VPFG,91514,52471Y10,20150115,20191031,1
VPGW,93426,92835K10,20100715,20220331,1
VPTI,78003,92861H10,20040520,20040829,1
VPTI,78003,98151710,20040916,20090503,1
VPTI,78003,92534K10,20090514,20220331,1
VRA,12363,92335C10,20101118,20220331,1
VRAY,15978,92672L10,20160414,20220331,1
VREX,16543,92214X10,20170216,20220331,1
VRNG,,,20100715,20100818,6
VRNG,12017,92911N10,20100819,20151129,1
VRNG,12017,92911N30,20151217,20160508,1
VRNG,12017,34634E10,20160519,20180107,1
VRNG,12017,98420U10,20180118,20190224,1
VRNG,12017,98420U60,20190314,20200513,1
VRNG,12017,98420U70,20200611,20220331,1
VRNS,14472,92228010,20140417,20220331,1
VRNT,89397,92343X10,20020815,20220331,1
VRRM,16631,92511U10,20181115,20220331,1
VRSK,93089,92345Y10,20091015,20220331,1
VRSN,85753,92343E10,19980319,20220331,1
VRSS/1,16158,92531L20,20160818,20220330,1
VRT1,76744,92532F10,19910919,20220331,1
VRTU,92229,92827P10,20070816,20210210,1
VRTVW,14751,92345410,20140717,20220331,1
VSAR,14555,92529L10,20140417,20181015,1
VSAR,14555,03890D10,20181018,20220331,1
VSAT,84348,92552V10,19970116,20220331,1
VSH,57808,92829810,19831117,20220331,1
VSLR,14982,92854Q10,20141120,20201007,1
VSMWI,16279,92532W10,20161020,20191004,1
VSNR,82759,92830V10,19960118,19990302,1
VSNR,82759,80603P10,19990318,20051017,1
VSNR,82759,67020Y10,20051020,20220303,1
VSTE,16736,92840M10,20170510,20220331,1
VSTM,13202,92337C10,20120315,20220331,1
VSTO,88319,92839U20,20110110,20220331,1
VSTOW,15168,92837710,20150219,20220331,1
VTEL,77505,92658N10,19920716,19930714,1
VTEL,77505,91833310,19930723,20020117,1
VTEL,77505,34629U10,20020214,20091228,1
VTEL,77505,04649U10,20100114,20220331,1
VTSP,93071,92849E10,20091119,20191216,1
VTUS,12497,92282210,20110217,20140713,1
VTUS,12497,04539610,20140717,20220331,1
VUZI,,,20110217,20140618,6
VUZI,15186,92921W30,20150128,20220331,1
VVI,19721,92552R10,19960919,20040630,1
VVI,19721,92552R40,20040715,20220331,1
VVTV,77007,92047K10,19930520,20141119,1
VVTV,77007,30048710,20141120,20190716,1
VVTV,77007,45246510,20190718,20191211,1
VVTV,77007,45246520,20191219,20220331,1
VVUS,80485,92855110,19940616,20180910,1
VVUS,80485,92855130,20180920,20200716,1
VVUS,,,20200820,,6
VVV,16338,92047W10,20161020,20220331,1
VYGR,15856,92915B10,20151217,20220331,1
W,21186,96154810,19760115,20020129,1
W,21186,58333410,20020214,20150701,1
WAB1,81677,96038610,19950817,20000501,1
WAB1,81677,92974010,20000518,20220331,1
WAG,19502,93142210,19760115,20141230,1
WAG,19502,93142710,20150115,20220331,1
WAGE,13400,93042710,20120614,20190829,1
WAIR,12908,95081410,20110915,20200108,1
WALN,90776,95763810,20050714,20220331,1
WAMU,81593,93933410,19840315,19941130,1
WAMU,81593,93932210,19941215,20110414,1
WASH,11397,94061010,19900118,20220331,1
WAT,82651,94184810,19960118,20220331,1
WAT1,77191,88162G10,19921119,20220331,1
WATS,78916,94268310,19930520,20130123,1
WATS,78916,00507K10,20130214,20130930,1
WATS,78916,G0083B10,20131017,20150614,1
WATS,78916,G0177J10,20150618,20200508,1
WATT,10606,94274910,19860821,20220331,1
WAUW,90961,94348P10,20051215,20080803,1
WAUW,90961,94188810,20080814,20140122,1
WAUW,90961,94188P10,20140220,20220331,1
WBCK,92188,92927K10,20070816,20200528,1
WBG,83834,96919910,19961017,20090303,1
WBG,83834,96920310,20090319,20180326,1
WBG,,,20180419,20201231,6
WBST,10932,94789010,19871015,20220331,1
WCCX,80774,92979810,19940915,20040120,1
WCCX,80774,36159R10,20040219,20140629,1
WCCX,80774,36162J10,20140717,20220331,1
WCGI,90272,94946T10,20040715,20200123,1
WDAY,13628,98138H10,20121018,20220331,1
WDC,66384,95810210,19820819,20220331,1
WDFC,81294,92923610,19760819,20220331,1
WDR,85931,93005910,19980416,20210430,1
WDWD,12477,93148P10,20101216,20220331,1
WERN,10397,95075510,19860620,20220331,1
WFD,89262,96008D10,20020418,20070103,1
WFD,89262,96008P10,20070118,20161023,1
WFD,89262,95889210,20161117,20220331,1
WFII,87430,97653A10,19991216,20070916,1
WFII,87430,50077B10,20070920,20090910,1
WFII,87430,50077B20,20090917,20220331,1
WFSL,81577,93882810,19830818,19950205,1
WFSL,81577,93882410,19950216,20220331,1
WGL,21231,93883710,19780420,20001031,1
WGL,21231,92924F10,20001116,20180706,1
WGO,51086,97463710,19770616,20220331,1
WGOV,84403,98074510,19970114,20220331,1
WHG,89443,96176510,20020815,20210210,1
WHR,25419,96332010,19760115,20220331,1
WIFI,12798,09739C10,20110519,20210601,1
WILL,82924,96822320,19820928,19840314,1
WILL,82932,96822330,19840315,19860115,1
WILL,82924,96822320,19860116,20220331,1
WILL,,,20220414,,6
WIRE,77785,29256210,19920917,20220331,1
WK,15119,98139A10,20150115,20220331,1
WLDN,91625,96924N10,20061214,20220331,1
WLH,13906,55207470,20130620,20200205,1
WLKC,90312,96041310,20040819,20220331,1
WLL,89901,96638710,20031218,20171108,1
WLL,89901,96638740,20171116,20200901,1
WLL,89901,96638750,20200917,20220331,1
WMB,38156,96945710,19760115,20220331,1
WMIH,81593,92936P10,20160616,20181010,1
WMIH,81593,62482R10,20181018,20220331,1
WMK,42059,94884910,19760115,20200511,1
WMOR,59467,96087810,19760115,20180424,1
WMOR,,,20180517,20201231,6
WMT,55976,93114210,19760115,20220331,1
WNC1,77117,92956610,19911219,20220331,1
WOW,16697,96758W10,20170720,20220331,1
WPC,23536,97665610,19760115,19870101,1
WPC,23536,97665710,19870115,20150629,1
WPC,23536,92939U10,20150716,20220331,1
WPCI,76461,97681710,19940519,19960207,1
WPCI,76461,31446210,19960215,20170806,1
WPCI,76461,92536C10,20170817,20220331,1
WPL,58819,97682610,19760115,19880330,1
WPL,58819,92930510,19880414,19980420,1
WPL,58819,46084510,19980514,19990519,1
WPL,58819,01880210,19990520,20220331,1
WPX,13141,98212B10,20120119,20210106,1
WPX,,,20210218,,6
WRD,16519,96812T10,20170119,20190131,1
WRLD,77114,98141910,19920220,20220331,1
WRP1,85079,95024010,19970717,20000611,1
WRP1,85079,95024020,20000615,20070603,1
WRP1,85079,75936P10,20070614,20181012,1
WRTE,79202,92931K10,19941020,19960228,1
WSAM,82107,95709010,19850214,20220331,1
WSBC,11293,95081010,19950420,20220331,1
WSCO,,,19990520,19990616,6
WSCO,86876,95082P10,19990617,20220331,1
WSFS,10892,97179510,19861126,19881130,1
WSFS,10892,85518010,19881215,19930531,1
WSFS,10892,92932810,19970320,20220331,1
WSGC,83011,96990410,19831020,20220331,1
WSO1,66376,94262220,19911219,20220331,1
WSPI,90984,94769V10,20051117,20081026,1
WSPI,90984,94733A10,20081027,20181010,1
WST,62498,95334810,19800619,19990211,1
WST,62498,95530610,19990218,20220331,1
WTBA,89425,95123P10,20020605,20220331,1
WTFC,84636,97650W10,19970619,20220331,1
WTHG,83601,98181110,19770915,20220331,1
WTIN,90533,92922P10,20050217,20220331,1
WTRH,16173,93075210,20181220,20220331,1
WTTR,16667,81617J30,20170518,20220331,1
WTWI,89244,94862610,20011220,20190929,1
WTWI,89244,98262P10,20191017,20220331,1
WUN,91461,95980210,20061019,20220331,1
WWFE,87356,98156Q10,19991118,20220331,1
WWP,24969,94068810,19780316,19990103,1
WWP,24969,05379B10,19990114,20220331,1
WWW,42286,97809710,19780817,20220331,1
WXS,90569,98233Q10,20050317,20121030,1
WXS,90569,96208T10,20121115,20220331,1
WY,39917,96216610,19760115,20220331,1
WYNN,89533,98313410,20021114,20220331,1
WYNW,91392,98310W10,20060801,20210216,1
WYNW,91392,89416410,20210218,20220331,1
X,15069,91265610,19760115,19860708,1
X,15069,90290510,19860717,19910411,1
X,76644,90337T10,19910516,20020101,1
X,76644,91290910,20020117,20220331,1
XBIT,15305,98400H10,20150716,20220331,1
XEC,89509,17179810,20021017,20210930,1
XENT,14836,46071F10,20140918,20220331,1
XERS,17908,98422L10,20180719,20211005,1
XERS,17908,98422E10,20211014,20220331,1
XLNX,76201,98391910,19900719,20220211,1
XLRN,14176,00434H10,20131017,20211119,1
XNCR,14359,98401F10,20140116,20220331,1
XOG,16402,30227M10,20161117,20210120,1
XOG,16402,30227M30,20210318,20211101,1
XON,11850,30229010,19760115,19991130,1
XON,11850,30231G10,19991216,20220331,1
XONE,13799,30210410,20130314,20211111,1
XONN,14072,46122T10,20130919,20200202,1
XONN,14072,74017N10,20200220,20220331,1
